CODMUNRES,ANO,OBITOS_PERINATAIS,OBITOS_NEONATAIS,OBITOS_INFANTIS,OBITOS_TOTAIS
130420,2015,1,1,27,236
130420,2016,1,1,34,239
130420,2017,0,2,31,267
130420,2018,0,1,39,291
130420,2019,0,0,25,274
130423,2012,0,1,4,28
130423,2013,0,0,5,30
130423,2014,0,0,5,29
130423,2015,0,0,6,37
130423,2016,0,0,5,35
130423,2017,1,0,6,31
130423,2018,0,0,8,40
130423,2019,0,0,3,39
130426,2012,1,0,5,36
130426,2013,0,0,3,28
130426,2014,0,0,6,34
130426,2015,0,0,4,20
130426,2016,0,0,4,36
130426,2017,0,1,5,33
130426,2018,0,0,2,34
130426,2019,0,0,8,39
130430,2012,0,0,4,48
130430,2013,0,1,7,71
130430,2014,2,0,5,57
130430,2015,0,0,6,51
130430,2016,0,0,5,54
130430,2017,0,0,3,57
130430,2018,1,2,7,68
130430,2019,0,1,6,71
130440,2012,0,0,4,33
130440,2013,0,0,3,59
130440,2014,0,1,1,55
130440,2015,0,0,4,63
130440,2016,1,0,0,40
130440,2017,1,0,5,58
130440,2018,0,1,2,55
130440,2019,0,0,3,48
140002,2012,1,0,8,54
140002,2013,0,2,15,66
140002,2014,1,1,14,51
140002,2015,0,1,9,58
140002,2016,0,2,11,58
140002,2017,1,1,8,67
140002,2018,0,2,17,64
140002,2019,1,2,19,75
140005,2012,1,1,17,98
140005,2013,0,11,32,129
140005,2014,1,0,27,100
140005,2015,2,1,22,102
140005,2016,1,0,25,110
140005,2017,0,1,17,134
140005,2018,1,0,26,119
140005,2019,0,0,33,133
140010,2012,4,2,84,1162
140010,2013,2,2,72,1234
140010,2014,0,2,91,1215
140010,2015,0,3,75,1351
140010,2016,2,6,88,1398
140010,2017,2,3,79,1545
140010,2018,1,1,109,1815
140010,2019,0,3,124,1879
140015,2012,0,0,1,23
140015,2013,0,0,6,47
140015,2014,0,0,5,55
140015,2015,0,0,8,45
140015,2016,0,0,4,44
140015,2017,0,1,11,69
140015,2018,0,0,8,71
140015,2019,0,0,5,50
140017,2012,0,0,6,57
140017,2013,0,0,4,40
140017,2014,0,0,9,58
140017,2015,0,0,9,68
140017,2016,0,0,1,62
140017,2017,0,0,5,82
140017,2018,0,0,5,76
140017,2019,0,0,7,74
140020,2012,5,4,14,71
140020,2013,0,12,8,86
140020,2014,0,1,15,89
140020,2015,1,1,15,95
140020,2016,0,0,19,106
140020,2017,0,0,18,93
140020,2018,0,0,32,123
140020,2019,0,0,12,101
140023,2012,0,0,1,32
140023,2013,0,0,2,33
140023,2014,0,0,2,27
140023,2015,0,0,4,31
140023,2017,0,0,3,39
140023,2018,0,1,4,45
140023,2019,0,0,4,33
140028,2012,0,1,1,18
140028,2013,0,1,3,32
140028,2014,1,0,4,33
140028,2015,0,0,2,35
140028,2016,0,0,1,29
140028,2017,0,0,2,25
140028,2018,0,1,6,49
140028,2019,0,0,3,41
140030,2012,0,0,2,49
140030,2013,0,2,5,80
140030,2014,0,0,5,74
140030,2015,0,1,8,54
140030,2016,1,0,5,65
140030,2017,0,0,5,85
140030,2018,0,0,6,82
140030,2019,0,0,5,87
140040,2012,0,0,3,31
140040,2013,0,0,7,19
140040,2014,0,0,7,39
140040,2015,0,0,4,33
140040,2016,0,0,7,43
140040,2017,0,0,10,40
140040,2018,0,0,6,57
140040,2019,0,0,6,46
140045,2012,0,0,2,35
140045,2013,0,0,8,33
140045,2014,0,0,5,31
140045,2015,0,0,6,37
140045,2016,0,0,7,36
140045,2017,1,0,14,51
140045,2018,0,1,8,57
140045,2019,0,0,18,66
140047,2012,0,0,6,86
140047,2013,0,0,4,74
140047,2014,2,1,7,85
140047,2015,0,0,1,104
140047,2016,0,2,16,100
140047,2017,0,0,5,132
140047,2018,0,0,9,129
140047,2019,1,0,8,88
140050,2012,0,0,2,29
140050,2013,1,0,2,24
140050,2014,0,0,2,26
140050,2015,0,0,5,26
140050,2016,0,0,3,24
140050,2017,0,0,1,23
140050,2018,0,0,2,24
140050,2019,0,0,1,34
140060,2014,0,0,5,27
140060,2015,0,0,1,22
140060,2016,0,0,1,17
140060,2017,0,0,1,24
140060,2018,0,1,1,23
140060,2019,0,0,1,27
140070,2012,0,0,9,24
140070,2013,0,0,8,27
140070,2014,0,0,17,43
140070,2015,0,0,12,30
140070,2016,0,0,8,38
140070,2017,0,0,21,51
140070,2018,0,1,17,53
140070,2019,0,0,11,45
150000,2012,0,0,1,30
150000,2013,0,0,2,56
150000,2014,0,0,2,25
150000,2015,0,0,3,21
150000,2018,0,0,1,78
150000,2019,0,0,4,113
150010,2012,1,0,43,561
150010,2013,0,1,39,608
150010,2014,1,3,21,597
150010,2015,1,2,36,623
150010,2016,0,1,36,655
150010,2017,0,0,43,752
150010,2018,0,1,40,700
150010,2019,1,1,28,664
150013,2013,0,0,3,34
150013,2015,0,0,3,41
150013,2016,0,0,5,57
150013,2017,0,0,4,41
150013,2018,0,0,4,50
150013,2019,0,0,1,46
150020,2012,0,1,15,151
150020,2013,0,0,14,196
150020,2014,0,0,20,182
150020,2015,0,0,9,214
150020,2016,0,0,15,235
150020,2017,0,1,15,234
150020,2018,0,0,12,198
150020,2019,0,1,16,242
150030,2012,1,0,14,68
150030,2013,0,1,8,64
150030,2014,0,0,10,66
150030,2015,0,0,16,99
150030,2016,0,0,10,101
150030,2017,0,0,16,103
150030,2018,0,0,19,105
150030,2019,0,0,12,94
150034,2012,0,1,2,45
150034,2013,0,0,7,55
150034,2014,0,0,3,47
150034,2015,0,0,1,55
150034,2016,0,0,8,75
150034,2017,0,0,3,66
150034,2018,0,0,3,60
150034,2019,0,0,7,60
150040,2012,0,1,26,221
150040,2013,2,1,29,248
150040,2014,1,4,20,227
150040,2015,0,0,19,227
150040,2016,0,0,21,245
150040,2017,1,1,28,252
150040,2018,1,2,27,259
150040,2019,0,2,28,255
150050,2012,0,0,20,116
150050,2013,0,0,15,101
150050,2014,0,1,13,109
150050,2015,0,1,15,114
150050,2016,0,1,9,110
150050,2017,0,0,13,128
150050,2018,0,0,8,108
150050,2019,0,0,20,117
150060,2012,0,1,39,553
150060,2013,3,0,50,695
150060,2014,2,1,58,675
150060,2015,0,2,47,707
150060,2016,1,1,46,641
150060,2017,1,1,33,720
150060,2018,0,0,38,641
150060,2019,0,1,33,692
150070,2012,0,0,10,82
150070,2013,0,0,14,66
150070,2014,0,1,11,66
150070,2015,0,0,5,51
150070,2016,1,0,11,61
150070,2017,0,0,12,64
150070,2018,0,0,8,88
150070,2019,0,0,12,89
150080,2012,0,4,121,2391
150080,2013,0,2,126,2302
150080,2014,1,0,134,2504
150080,2015,1,0,117,2716
150080,2016,0,2,110,2647
150080,2017,2,2,107,2748
150080,2018,0,4,118,2874
150080,2019,0,6,87,2668
150085,2012,1,1,10,73
150085,2013,0,1,10,108
150085,2014,0,1,15,116
150085,2015,0,0,9,102
150085,2016,0,0,16,141
150085,2017,0,0,14,115
150085,2018,0,0,13,149
150085,2019,0,0,7,163
150090,2012,1,0,11,138
150090,2013,0,1,14,178
150090,2014,0,0,12,199
150090,2015,0,1,9,205
150090,2016,0,0,11,180
150090,2017,1,0,15,196
150090,2018,1,1,15,196
150090,2019,0,0,12,202
150095,2012,0,0,5,83
150095,2013,0,0,6,73
150095,2014,0,0,8,86
150095,2015,0,0,6,104
150095,2016,0,0,7,90
150095,2017,0,0,4,101
150095,2018,0,0,5,96
150095,2019,0,0,2,95
150100,2012,0,0,1,37
150100,2013,0,1,4,37
150100,2014,0,0,5,49
150100,2015,0,0,3,52
150100,2016,0,1,4,44
150100,2017,0,0,3,53
150100,2018,0,0,1,52
150100,2019,0,0,3,46
150110,2012,0,0,6,43
150110,2013,0,0,6,29
150110,2014,0,0,5,49
150110,2015,0,0,8,50
150110,2016,0,0,4,38
150110,2017,0,0,4,64
150110,2018,0,0,14,70
150110,2019,1,1,12,61
150120,2012,0,0,9,75
150120,2013,0,0,7,84
150120,2014,0,2,8,116
150120,2015,0,0,10,144
150120,2016,0,0,12,123
150120,2017,0,1,16,145
150120,2018,0,0,11,122
150120,2019,0,1,13,135
150125,2012,0,0,1,12
150125,2013,0,0,1,22
150125,2015,0,0,2,15
150125,2016,0,0,1,14
150130,2012,0,0,19,372
150130,2013,0,0,27,349
150130,2014,0,1,25,383
150130,2015,0,0,37,422
150130,2016,0,0,22,411
150130,2017,1,0,21,465
150130,2018,1,0,32,488
150130,2019,0,2,22,534
150140,2012,5,7,354,8826
150140,2013,8,5,382,8614
150140,2014,2,2,327,8660
150140,2015,2,6,310,9133
150140,2016,2,6,275,9421
150140,2017,1,5,257,9309
150140,2018,3,6,273,9633
150140,2019,0,5,283,9335
150145,2012,0,0,6,71
150145,2013,0,0,3,55
150145,2014,0,0,3,67
150145,2015,0,1,4,68
150145,2016,0,0,5,80
150145,2017,0,0,6,85
150145,2018,0,0,5,124
150145,2019,0,0,6,108
150150,2012,0,0,9,240
150150,2013,0,0,13,288
150150,2014,0,0,21,300
150150,2015,1,0,15,314
150150,2016,0,0,18,307
150150,2017,0,0,13,341
150150,2018,1,2,8,323
150150,2019,0,0,14,286
150157,2012,0,1,3,55
150157,2013,0,0,1,51
150157,2014,0,0,3,56
150157,2015,0,0,3,58
150157,2016,0,0,5,74
150157,2017,0,0,5,76
150157,2018,0,0,2,70
150157,2019,0,0,3,64
150160,2012,0,0,3,42
150160,2013,0,0,1,39
150160,2014,0,0,6,38
150160,2015,0,0,1,52
150160,2016,0,0,1,48
150160,2017,1,0,4,56
150160,2018,0,0,3,69
150160,2019,0,0,1,67
150170,2012,1,0,36,587
150170,2013,0,2,40,586
150170,2014,1,0,40,556
150170,2015,0,0,34,569
150170,2016,2,1,33,572
150170,2017,0,0,26,661
150170,2018,0,0,38,748
150170,2019,0,0,19,667
150172,2012,0,0,5,82
150172,2013,0,0,3,78
150172,2014,0,0,3,76
150172,2015,0,0,3,95
150172,2016,0,0,4,102
150172,2017,0,0,3,84
150172,2018,0,0,3,84
150172,2019,0,1,2,78
150175,2013,0,0,1,24
150175,2014,1,0,3,43
150175,2015,0,0,1,35
150175,2016,0,0,1,47
150175,2017,0,0,1,34
150175,2018,0,0,1,27
150175,2019,0,0,1,31
150178,2012,0,1,14,152
150178,2013,0,0,17,187
150178,2014,1,0,13,159
150178,2015,0,2,12,184
150178,2016,0,0,4,192
150178,2017,1,0,18,166
150178,2018,0,1,6,213
150178,2019,0,1,13,223
150180,2012,0,6,50,329
150180,2013,0,1,39,301
150180,2014,0,0,49,309
150180,2015,0,1,51,341
150180,2016,1,0,41,335
150180,2017,0,2,41,364
150180,2018,0,1,41,338
150180,2019,1,1,45,352
150190,2012,0,0,6,95
150190,2013,0,0,6,84
150190,2014,1,0,6,86
150190,2015,1,1,9,105
150190,2016,1,0,7,125
150190,2017,0,0,6,128
150190,2018,0,0,8,129
150190,2019,0,0,3,121
150195,2012,0,0,7,65
150195,2013,0,0,9,57
150195,2014,0,0,7,54
150195,2015,0,0,6,61
150195,2016,1,0,3,54
150195,2017,0,0,3,68
150195,2018,0,0,2,62
150195,2019,0,0,6,76
150200,2012,0,0,5,53
150200,2013,0,0,6,59
150200,2014,0,1,4,58
150200,2015,0,0,8,71
150200,2016,0,0,7,79
150200,2017,0,0,1,57
150200,2018,0,0,7,70
150200,2019,0,0,8,91
150210,2012,1,1,51,442
150210,2013,1,3,39,406
150210,2014,0,1,46,392
150210,2015,0,0,54,433
150210,2016,2,0,45,465
150210,2017,0,4,32,519
150210,2018,0,4,39,496
150210,2019,0,2,43,539
150215,2012,0,0,12,116
150215,2013,0,2,13,144
150215,2014,0,1,19,154
150215,2015,0,0,23,167
150215,2016,1,0,26,191
150215,2017,0,0,18,197
150215,2018,1,1,16,158
150215,2019,0,0,16,180
150220,2012,1,0,22,386
150220,2013,0,0,12,354
150220,2014,0,1,12,333
150220,2015,0,0,14,367
150220,2016,0,1,23,453
150220,2017,1,0,23,381
150220,2018,0,0,22,406
150220,2019,0,0,18,422
150230,2012,0,0,6,160
150230,2013,0,0,11,192
150230,2014,0,0,10,212
150230,2015,0,1,10,214
150230,2016,0,0,4,222
150230,2017,0,0,10,275
150230,2018,0,0,17,260
150230,2019,0,0,15,242
150240,2012,0,1,48,901
150240,2013,0,5,44,898
150240,2014,0,0,41,949
150240,2015,0,0,47,989
150240,2016,0,1,32,1070
150240,2017,0,1,33,1047
150240,2018,0,1,48,1053
150240,2019,0,1,33,1111
150250,2012,0,0,5,32
150250,2013,0,0,4,34
150250,2014,0,0,6,31
150250,2015,0,0,4,41
150250,2016,0,0,5,46
150250,2017,0,0,2,30
150250,2018,0,0,4,40
150250,2019,0,0,6,42
150260,2012,0,0,1,51
150260,2014,1,0,1,66
150260,2015,0,0,4,57
150260,2016,0,0,4,70
150260,2017,0,0,2,58
150260,2018,0,0,3,60
150260,2019,0,0,2,61
150270,2012,0,0,18,227
150270,2013,0,0,10,224
150270,2014,0,0,10,258
150270,2015,0,1,12,260
150270,2016,0,0,12,253
150270,2017,0,0,12,273
150270,2018,0,0,17,267
150270,2019,0,0,15,278
150275,2012,0,0,10,114
150275,2013,0,0,10,108
150275,2014,0,0,12,108
150275,2015,0,0,13,130
150275,2016,0,0,7,119
150275,2017,0,1,5,122
150275,2018,0,0,9,119
150275,2019,0,0,9,119
150276,2012,0,0,11,47
150276,2013,0,0,6,32
150276,2014,0,0,3,36
150276,2015,0,1,3,31
150276,2016,0,0,4,42
150276,2017,0,0,3,35
150276,2018,0,0,7,45
150276,2019,1,0,1,47
150277,2012,0,1,8,111
150277,2013,0,0,5,109
150277,2014,0,0,5,103
150277,2015,0,0,5,123
150277,2016,0,0,6,133
150277,2017,0,0,5,128
150277,2018,0,0,5,124
150277,2019,0,1,6,114
150280,2012,1,1,9,60
150280,2013,0,0,9,67
150280,2014,0,0,12,57
150280,2015,1,0,12,50
150280,2016,0,0,13,73
150280,2017,1,0,10,70
150280,2018,0,0,8,74
150280,2019,3,1,13,101
150285,2013,0,1,2,36
150285,2014,0,0,2,46
150285,2015,0,0,3,38
150285,2016,0,0,3,41
150285,2017,0,0,3,38
150285,2018,0,2,3,56
150285,2019,0,0,6,60
150290,2012,0,1,10,155
150290,2013,0,0,4,135
150290,2014,0,0,10,153
150290,2015,0,1,5,154
150290,2016,0,1,5,152
150290,2017,0,0,7,207
150290,2018,0,0,8,228
150290,2019,0,0,7,226
150293,2012,0,0,12,154
150293,2013,0,0,7,161
150293,2014,0,0,8,160
150293,2015,1,0,11,182
150293,2016,1,0,16,228
150293,2017,0,0,9,186
150293,2018,0,0,5,183
150293,2019,0,0,3,199
150295,2012,1,1,8,160
150295,2013,0,0,9,152
150295,2014,0,0,6,148
150295,2015,0,0,3,134
150295,2016,0,0,6,141
150295,2017,0,0,5,174
150295,2018,0,0,5,171
150295,2019,0,1,9,150
150300,2012,0,0,3,23
150300,2014,1,1,2,19
150300,2015,0,0,4,26
150300,2017,0,0,4,31
150300,2018,0,0,2,31
150300,2019,0,0,3,41
150304,2012,0,0,2,57
150304,2013,0,0,2,66
150304,2014,0,0,2,83
150304,2016,1,0,1,80
150304,2017,0,0,3,95
150304,2018,0,1,5,97
150304,2019,0,0,3,89
150307,2012,0,0,2,94
150307,2013,0,0,4,107
150307,2014,0,0,8,118
150307,2015,0,0,9,123
150307,2016,0,1,6,136
150307,2017,0,0,3,107
150307,2018,0,0,6,109
150307,2019,0,0,4,114
150309,2012,0,0,5,135
150309,2013,0,1,9,154
150309,2014,0,0,7,175
150309,2015,0,0,8,133
150309,2016,0,0,12,136
150309,2017,0,0,6,145
150309,2018,0,0,4,115
150309,2019,0,1,9,136
150310,2012,0,0,7,53
150310,2013,0,0,13,51
150310,2014,0,1,9,63
150310,2015,0,1,8,58
150310,2016,0,0,11,69
150310,2017,0,0,8,68
150310,2018,0,0,6,89
150310,2019,1,0,8,97
150320,2012,0,0,12,188
150320,2013,0,0,10,186
150320,2014,0,0,12,205
150320,2015,0,1,1,198
150320,2016,0,0,9,214
150320,2017,0,0,4,191
150320,2018,0,0,6,220
150320,2019,0,1,6,210
150330,2012,0,1,19,219
150330,2013,0,0,23,246
150330,2014,0,0,16,252
150330,2015,0,0,13,222
150330,2016,0,1,9,235
150330,2017,0,1,16,258
150330,2018,1,1,8,291
150330,2019,0,0,16,237
150340,2012,0,0,1,46
150340,2013,0,0,4,48
150340,2014,0,0,1,40
150340,2015,0,0,6,48
150340,2016,0,0,2,38
150340,2017,0,0,4,50
150340,2018,0,0,3,59
150340,2019,0,0,3,54
150345,2012,0,0,6,115
150345,2013,0,0,9,121
150345,2014,0,0,12,118
150345,2015,0,0,9,116
150345,2016,1,0,13,137
150345,2017,0,0,12,132
150345,2018,0,0,6,112
150345,2019,0,1,8,157
150350,2012,0,0,5,109
150350,2013,0,0,4,126
150350,2014,0,0,7,167
150350,2015,0,0,4,149
150350,2016,0,0,4,154
150350,2017,0,1,5,160
150350,2018,0,1,6,147
150350,2019,0,0,9,151
150360,2012,0,3,35,464
150360,2013,0,0,22,463
150360,2014,0,0,39,518
150360,2015,0,2,25,582
150360,2016,0,1,47,569
150360,2017,0,2,44,661
150360,2018,0,1,45,627
150360,2019,0,1,40,739
150370,2012,1,0,8,210
150370,2013,1,0,14,223
150370,2014,0,0,17,229
150370,2015,0,0,19,239
150370,2016,0,0,14,219
150370,2017,0,0,9,204
150370,2018,0,0,9,193
150370,2019,0,0,13,204
150375,2012,0,0,13,62
150375,2013,0,1,14,55
150375,2014,1,0,16,77
150375,2015,0,0,11,57
150375,2016,0,1,11,69
150375,2017,0,0,19,84
150375,2018,0,0,10,68
150375,2019,0,0,12,75
150380,2012,1,1,15,223
150380,2013,0,1,6,217
150380,2014,0,0,12,235
150380,2015,0,1,10,229
150380,2016,0,0,16,225
150380,2017,0,0,11,267
150380,2018,0,1,3,233
150380,2019,0,0,11,250
150390,2012,0,1,18,81
150390,2013,0,0,17,94
150390,2014,0,2,21,168
150390,2015,3,0,14,165
150390,2016,1,2,22,192
150390,2017,0,0,21,166
150390,2018,0,0,22,190
150390,2019,1,1,29,199
150400,2012,1,0,13,68
150400,2013,1,0,18,76
150400,2014,0,0,13,74
150400,2015,0,1,11,77
150400,2016,0,0,8,78
150400,2017,1,1,4,85
150400,2018,0,0,7,83
150400,2019,0,0,9,70
150405,2012,0,1,13,174
150405,2013,1,0,10,158
150405,2014,0,0,7,168
150405,2015,0,0,11,175
150405,2016,0,0,9,183
150405,2017,0,0,11,191
150405,2018,0,0,7,176
150405,2019,0,0,9,213
150410,2012,0,0,1,45
150410,2013,0,0,1,41
150410,2014,0,0,2,35
150410,2015,0,0,3,34
150410,2017,0,0,1,54
150410,2018,0,0,1,44
150410,2019,0,0,2,42
150420,2012,0,0,81,1221
150420,2013,0,2,81,1145
150420,2014,1,0,56,1209
150420,2015,0,0,68,1243
150420,2016,0,0,75,1362
150420,2017,0,1,88,1405
150420,2018,1,0,79,1429
150420,2019,1,2,70,1412
150430,2012,0,1,4,111
150430,2013,0,0,9,108
150430,2014,0,1,9,119
150430,2015,0,0,4,104
150430,2016,0,0,4,119
150430,2017,0,0,6,148
150430,2018,1,0,12,146
150430,2019,0,0,9,140
150440,2012,0,0,4,122
150440,2013,0,0,11,124
150440,2014,1,0,10,128
150440,2015,0,0,7,120
150440,2016,0,0,4,113
150440,2017,0,0,2,155
150440,2018,1,2,3,156
150440,2019,0,0,3,145
150442,2012,1,0,28,529
150442,2013,0,2,19,536
150442,2014,0,0,28,547
150442,2015,0,0,22,555
150442,2016,0,0,24,602
150442,2017,0,1,24,607
150442,2018,1,0,18,676
150442,2019,1,2,22,604
150445,2012,0,0,9,87
150445,2013,0,0,3,87
150445,2014,0,0,3,111
150445,2016,0,0,8,118
150445,2017,0,0,3,122
150445,2018,0,1,5,125
150445,2019,0,0,12,121
150450,2012,0,1,8,37
150450,2013,0,0,6,42
150450,2014,0,0,8,41
150450,2015,0,0,10,40
150450,2016,0,1,9,48
150450,2017,0,0,10,54
150450,2018,0,1,8,60
150450,2019,0,0,4,51
150460,2012,0,0,11,88
150460,2013,2,1,11,87
150460,2014,0,0,9,89
150460,2015,0,1,7,110
150460,2016,0,0,11,128
150460,2017,0,0,15,123
150460,2018,1,1,8,123
150460,2019,0,1,6,104
150470,2012,0,1,12,189
150470,2013,0,1,22,231
150470,2014,0,3,23,285
150470,2015,0,0,13,273
150470,2016,1,1,20,243
150470,2017,0,0,21,296
150470,2018,0,1,14,276
150470,2019,1,0,33,305
150475,2014,0,0,3,49
150475,2015,0,0,5,79
150475,2016,0,0,3,88
150475,2017,0,0,5,92
150475,2018,0,0,7,79
150475,2019,1,0,6,81
150480,2012,0,0,21,196
150480,2013,0,0,23,248
150480,2014,2,1,14,260
150480,2015,0,0,16,278
150480,2016,0,1,18,260
150480,2017,1,1,26,283
150480,2018,0,0,16,259
150480,2019,0,1,16,302
150490,2012,0,0,13,92
150490,2013,0,0,19,118
150490,2014,0,0,12,113
150490,2015,0,0,8,129
150490,2016,0,0,15,121
150490,2017,0,1,11,112
150490,2018,1,1,10,133
150490,2019,0,0,12,137
150495,2012,1,0,6,58
150495,2013,0,0,4,69
150495,2014,0,0,5,65
150495,2015,0,0,3,68
150495,2016,1,1,7,84
150495,2017,0,0,6,89
150495,2018,0,0,6,94
150495,2019,0,0,4,71
150497,2012,0,0,3,55
150497,2013,0,0,5,57
150497,2014,0,0,4,67
150497,2015,0,0,2,70
150497,2016,0,0,6,68
150497,2017,0,0,5,67
150497,2018,0,0,4,50
150500,2012,0,0,2,81
150500,2013,0,0,1,59
150500,2014,0,0,2,68
150500,2016,0,0,2,65
150500,2017,0,0,3,71
150500,2018,0,1,0,71
150500,2019,0,0,1,77
150503,2012,0,0,9,128
150503,2013,0,0,9,160
150503,2014,0,0,4,144
150503,2015,0,0,7,139
150503,2016,0,0,6,131
150503,2017,0,0,11,132
150503,2018,0,2,12,158
150503,2019,0,0,4,140
150506,2012,0,0,19,171
150506,2013,0,0,13,189
150506,2014,0,2,15,182
150506,2015,0,0,23,226
150506,2016,0,0,10,239
150506,2017,0,0,18,248
150506,2018,0,0,18,265
150506,2019,1,1,16,273
150510,2012,0,0,13,192
150510,2013,0,1,17,215
150510,2014,0,0,22,225
150510,2015,0,0,16,224
150510,2016,0,0,16,197
150510,2017,1,0,11,225
150510,2018,0,1,15,220
150510,2019,0,0,15,241
150520,2012,0,2,19,79
150520,2013,1,1,7,86
150520,2014,0,1,7,89
150520,2015,1,0,8,87
150520,2016,0,2,13,89
150520,2017,0,1,15,112
150520,2018,0,0,17,106
150520,2019,0,2,15,114
150530,2012,0,1,28,233
150530,2013,0,2,26,242
150530,2014,0,1,19,240
150530,2015,0,0,32,238
150530,2016,0,1,31,271
150530,2017,0,0,33,269
150530,2018,1,0,22,283
150530,2019,1,1,26,263
150540,2012,0,0,3,58
150540,2013,1,0,2,48
150540,2014,0,0,2,64
150540,2015,0,0,8,75
150540,2016,1,0,3,77
150540,2017,0,0,1,76
150540,2018,0,0,3,90
150540,2019,0,0,2,75
150543,2012,0,0,14,135
150543,2013,1,0,16,138
150543,2014,0,0,9,103
150543,2015,0,0,7,123
150543,2016,0,0,18,122
150543,2017,0,0,17,154
150543,2018,0,0,14,145
150543,2019,0,0,11,146
150548,2012,0,0,16,169
150548,2013,0,1,7,137
150548,2014,0,0,6,147
150548,2015,0,0,6,176
150548,2016,0,0,8,196
150548,2017,1,0,11,170
150548,2018,0,2,7,188
150548,2019,0,0,14,177
150549,2012,0,0,1,45
150549,2013,0,0,2,16
150549,2014,0,0,1,30
150549,2015,0,0,3,30
150549,2016,0,0,1,31
150549,2017,0,0,1,33
150549,2018,0,0,1,29
150550,2012,1,1,33,414
150550,2013,0,0,34,394
150550,2014,0,1,35,406
150550,2015,0,2,30,424
150550,2016,1,2,19,418
150550,2017,1,0,20,453
150550,2018,0,1,30,475
150550,2019,1,2,21,462
150553,2012,0,2,68,642
150553,2013,1,2,76,718
150553,2014,2,1,74,749
150553,2015,0,0,72,764
150553,2016,0,2,61,718
150553,2017,3,1,59,783
150553,2018,0,2,49,783
150553,2019,2,2,53,813
150555,2012,0,0,4,30
150555,2013,0,0,4,35
150555,2014,0,0,5,39
150555,2015,0,0,2,38
150555,2016,0,0,6,39
150555,2017,0,0,2,48
150555,2018,0,0,4,46
150555,2019,0,0,3,45
150560,2012,0,0,2,39
150560,2013,0,0,3,43
150560,2014,0,0,1,40
150560,2016,0,0,2,53
150560,2017,0,1,2,48
150560,2018,0,0,2,42
150560,2019,0,0,1,56
150563,2012,0,0,3,34
150563,2014,0,0,3,49
150563,2015,0,1,1,36
150563,2016,0,0,3,51
150563,2017,0,0,5,46
150563,2018,0,0,5,42
150563,2019,0,0,4,54
150565,2012,0,0,6,54
150565,2013,0,0,3,54
150565,2014,0,0,4,66
150565,2015,0,0,3,78
150565,2016,0,0,3,76
150565,2017,0,0,2,63
150565,2018,0,0,2,72
150565,2019,0,0,4,87
150570,2012,0,1,8,68
150570,2013,0,0,5,61
150570,2014,0,0,1,71
150570,2015,0,0,7,69
150570,2016,0,0,7,79
150570,2017,0,0,6,75
150570,2018,1,0,6,112
150570,2019,0,0,5,99
150580,2012,0,0,17,157
150580,2013,0,0,27,138
150580,2014,0,0,19,172
150580,2015,1,0,31,196
150580,2016,0,0,24,186
150580,2017,1,0,18,178
150580,2018,0,0,21,187
150580,2019,0,1,21,183
150590,2012,1,0,16,91
150590,2013,0,0,12,94
150590,2014,0,1,12,107
150590,2015,0,0,7,86
150590,2016,0,0,11,105
150590,2017,0,0,9,133
150590,2018,0,0,12,103
150590,2019,0,2,19,130
150600,2012,0,0,15,81
150600,2013,0,0,8,85
150600,2014,0,0,13,98
150600,2015,0,0,14,87
150600,2016,0,0,15,111
150600,2017,0,1,9,89
150600,2018,0,0,12,94
150600,2019,0,0,7,101
150610,2012,0,0,3,52
150610,2014,0,0,4,47
150610,2015,0,0,2,54
150610,2017,0,0,4,65
150610,2018,0,0,3,66
150610,2019,0,0,1,71
150611,2012,0,0,3,48
150611,2013,0,0,1,48
150611,2014,0,0,2,44
150611,2015,0,0,1,35
150611,2017,0,0,2,47
150611,2018,0,0,3,59
150611,2019,0,0,1,61
150613,2012,0,0,24,407
150613,2013,0,0,26,389
150613,2014,0,0,29,444
150613,2015,0,0,24,476
150613,2016,0,0,30,462
150613,2017,0,0,30,517
150613,2018,0,0,23,521
150613,2019,1,1,31,538
150616,2012,0,0,3,79
150616,2013,0,0,7,89
150616,2014,0,0,2,93
150616,2015,1,0,2,82
150616,2016,0,1,1,96
150616,2017,0,0,4,111
150616,2018,0,0,6,116
150616,2019,0,0,4,113
150618,2012,1,0,10,204
150618,2013,0,1,14,217
150618,2014,0,1,12,220
150618,2015,0,0,17,240
150618,2016,0,0,11,227
150618,2017,0,0,7,240
150618,2018,0,1,10,217
150618,2019,0,1,3,228
150619,2012,1,0,4,108
150619,2013,0,0,4,65
150619,2014,0,1,6,110
150619,2015,0,0,2,90
150619,2016,0,0,7,111
150619,2017,0,0,9,100
150619,2018,0,0,3,106
150619,2019,0,2,4,135
150620,2012,0,0,5,175
150620,2013,0,0,9,166
150620,2014,0,0,9,173
150620,2015,0,0,9,185
150620,2016,0,0,4,164
150620,2017,1,0,5,199
150620,2018,0,0,11,225
150620,2019,0,0,6,223
150630,2012,0,2,5,100
150630,2013,1,3,8,109
150630,2014,0,0,9,106
150630,2015,0,0,5,111
150630,2016,0,1,8,143
150630,2017,1,0,5,127
150630,2018,0,0,5,122
150630,2019,1,0,5,108
150635,2012,0,0,6,83
150635,2013,0,0,2,87
150635,2014,0,0,8,81
150635,2015,0,0,3,94
150635,2016,0,0,5,109
150635,2017,0,0,4,104
150635,2018,0,0,6,119
150635,2019,0,0,5,127
