CODMUNRES,ANO,AVG_PM25,MIN_PM25,MAX_PM25,BAIXO_PESO,TOTAL,OBITOS_PERINATAIS,OBITOS_NEONATAIS,OBITOS_INFANTIS,OBITOS_TOTAIS,IDH
110143,2018,18.38859892891372,0.0,921.5,2,85,0,0,1,33,0.587
110143,2019,17.946164377758357,0.0,175.10000610351562,10,104,0,0,1,30,0.587
110145,2012,12.02051982860477,0.0,120.0999984741211,4,61,,,,,0.617
110145,2013,10.691403017083422,0.0,154.89999389648438,4,55,0,0,2,13,0.617
110145,2014,12.769931507814828,0.0,81.69999694824219,0,49,0,0,1,21,0.617
110145,2015,17.616255141927546,0.0,311.8999938964844,2,54,,,,,0.617
110145,2016,14.667879213458189,0.0,205.1999969482422,1,50,,,,,0.617
110145,2017,16.098356161557444,0.0,195.5,2,51,0,0,2,14,0.617
110145,2018,16.293122467201876,0.0,1108.4000244140625,3,53,0,0,2,13,0.617
110145,2019,14.517421093190649,0.0,142.6999969482422,5,42,,,,,0.617
110146,2012,12.955639101030153,0.0,191.60000610351562,3,51,0,0,1,8,0.665
110146,2013,11.155051552399327,0.0,105.5999984741211,3,42,,,,,0.665
110146,2014,13.329520550584547,0.0,101.69999694824219,3,37,0,0,1,7,0.665
110146,2015,17.462577124412867,0.0,178.60000610351562,1,52,,,,,0.665
110146,2016,15.004120862392893,0.0,203.6999969482422,2,33,0,0,1,15,0.665
110146,2017,18.125137010885226,0.0,756.2000122070312,2,48,,,,,0.665
110146,2018,16.763548892980346,0.0,573.0,0,50,0,0,2,10,0.665
110146,2019,16.80506849937039,0.0,235.5,0,40,,,,,0.665
110147,2012,12.059917920499673,0.0,90.69999694824219,4,43,0,0,1,21,0.641
110147,2013,10.884594219863578,0.0,155.5,1,39,,,,,0.641
110147,2014,13.00013700917057,0.0,84.5999984741211,0,45,,,,,0.641
110147,2015,18.636008211328495,0.0,550.0999755859375,2,38,,,,,0.641
110147,2016,14.55788751999721,0.0,123.9000015258789,1,50,,,,,0.641
110147,2017,16.34828769041557,0.0,200.39999389648438,2,56,2,0,0,15,0.641
110147,2018,16.7778845814026,0.0,542.7999877929688,2,38,0,0,1,16,0.641
110147,2019,16.65780822733698,0.0,101.5999984741211,1,38,1,0,1,27,0.641
110148,2012,11.92920655910583,0.0,84.0,2,62,,,,,0.649
110148,2013,10.358528193557811,0.0,79.9000015258789,5,61,0,0,1,20,0.649
110148,2014,12.64390411344293,0.0,69.19999694824219,3,59,0,0,1,19,0.649
110148,2015,17.989231833950484,0.0,510.3999938964844,9,69,0,0,1,21,0.649
110148,2016,14.482635523707145,0.0,154.1999969482422,3,54,,,,,0.649
110148,2017,16.166643877802034,0.0,203.3000030517578,1,70,0,0,1,31,0.649
110148,2018,16.06698761879373,0.0,483.29998779296875,0,54,,,,,0.649
110148,2019,16.2661643805263,0.0,122.0999984741211,2,52,0,0,2,39,0.649
110149,2012,14.206497946746454,0.0,188.60000610351562,9,244,,,,,0.611
110149,2013,11.589187337054817,0.0,190.10000610351562,11,261,0,0,2,39,0.611
110149,2014,12.390541475411757,0.0,86.9000015258789,10,304,0,0,5,70,0.611
110149,2015,19.68567513311416,0.0,235.0,12,307,0,0,1,72,0.611
110149,2016,17.64152366610713,0.0,439.6000061035156,16,304,0,1,3,52,0.611
110149,2017,17.340370127539302,0.0,199.89999389648438,17,327,0,0,4,90,0.611
110149,2018,18.38035712853729,0.0,415.6000061035156,28,314,0,1,6,77,0.611
110149,2019,17.15267490816337,0.0,143.8000030517578,14,300,0,0,4,83,0.611
110150,2012,12.465297769339504,0.0,89.9000015258789,5,190,0,1,2,47,0.598
110150,2013,10.630737421190755,0.0,106.30000305175781,11,182,0,0,2,46,0.598
110150,2014,12.318574367876204,0.0,98.5999984741211,8,168,0,0,4,56,0.598
110150,2015,18.53676266802171,0.0,178.60000610351562,9,184,0,0,4,44,0.598
110150,2016,16.03056320615604,0.0,166.10000610351562,6,167,0,0,1,41,0.598
110150,2017,17.513570933012296,0.0,200.1999969482422,7,184,0,0,2,67,0.598
110150,2018,21.87609892558552,0.0,606.0,2,148,0,0,1,51,0.598
110150,2019,17.49917809370242,0.0,344.8999938964844,9,162,0,0,2,57,0.598
110155,2012,11.912038294050623,0.0,87.5999984741211,6,57,,,,,0.643
110155,2013,10.008178710410071,0.0,64.30000305175781,3,80,,,,,0.643
110155,2014,12.376849309064141,0.0,90.0999984741211,1,68,0,0,1,21,0.643
110155,2015,16.96334935118257,0.0,105.0,6,64,0,0,1,19,0.643
110155,2016,14.358241764071224,0.0,131.5,1,58,,,,,0.643
110155,2017,16.875753424607524,0.0,244.89999389648438,3,57,0,0,1,25,0.643
110155,2018,17.053021969355562,0.0,292.8999938964844,2,60,0,0,1,28,0.643
110155,2019,17.448493156153454,0.0,152.8000030517578,4,62,0,0,3,26,0.643
110160,2012,16.249109604490336,0.0,345.79998779296875,6,129,0,0,4,41,0.589
110160,2013,10.940824747776862,0.0,249.89999389648438,3,106,,,,,0.589
110160,2014,14.900958916835792,0.0,229.10000610351562,5,123,0,0,2,33,0.589
110160,2015,20.419903964816747,0.0,398.3999938964844,4,103,0,0,2,38,0.589
110160,2016,16.275068687940283,0.0,510.70001220703125,6,129,,,,,0.589
110160,2017,20.930410974365596,0.0,361.20001220703125,8,141,0,0,3,36,0.589
110160,2018,18.20989006723963,0.0,241.89999389648438,8,123,0,0,1,33,0.589
110160,2019,17.97698631413179,0.0,285.0,3,96,,,,,0.589
110170,2012,11.683378934895902,0.0,85.5,12,144,0,0,4,55,0.609
110170,2013,9.90446735387508,0.0,58.5,9,148,0,0,2,46,0.609
110170,2014,12.364726021620509,0.0,85.0,8,120,0,0,2,56,0.609
110170,2015,16.943827154025414,0.0,146.8000030517578,5,135,0,0,4,55,0.609
110170,2016,14.681949236460271,0.0,115.30000305175781,7,148,,,,,0.609
110170,2017,16.646575333116807,0.0,238.5,11,147,0,0,1,68,0.609
110170,2018,18.30357632045077,0.0,918.2999877929688,6,139,0,0,1,50,0.609
110170,2019,17.680136993139573,0.0,162.8000030517578,10,166,0,0,3,54,0.609
110175,2012,19.761712372445896,0.0,478.3999938964844,7,85,0,0,1,40,0.584
110175,2013,11.307216512429756,0.0,219.0,11,89,,,,,0.584
110175,2014,18.566095896391836,0.0,405.5,4,124,,,,,0.584
110175,2015,25.708436178996525,0.0,483.70001220703125,8,100,0,1,2,33,0.584
110175,2016,19.222016447498394,0.0,854.5,4,110,0,0,3,50,0.584
110175,2017,24.220547956498724,0.0,516.2000122070312,2,86,,,,,0.584
110175,2018,21.007005485163614,0.0,363.3999938964844,6,91,,,,,0.584
110175,2019,18.39191780153611,0.0,264.3999938964844,4,92,0,0,1,34,0.584
110180,2012,14.444726031722679,0.0,222.0,7,79,,,,,0.627
110180,2013,10.639243992077526,0.0,181.39999389648438,3,107,,,,,0.627
110180,2014,14.326506836258181,0.0,179.10000610351562,3,86,0,0,1,29,0.627
110180,2015,18.97611530789915,0.0,227.39999389648438,5,63,0,1,0,21,0.627
110180,2016,16.86938920864604,0.0,907.9000244140625,6,94,0,0,3,52,0.627
110180,2017,22.10410963937334,0.0,411.1000061035156,3,77,,,,,0.627
110180,2018,24.312774719250807,0.0,1600.0999755859375,3,95,,,,,0.627
110180,2019,18.64698632925953,0.0,255.5,3,79,0,0,2,52,0.627
120001,2012,13.103625183249791,0.0,240.89999389648438,21,248,0,1,3,52,0.604
120001,2013,11.824794516947172,0.0,230.0,16,253,0,0,3,41,0.604
120001,2014,12.9541837976088,0.0,136.0,15,263,0,0,5,41,0.604
120001,2015,16.960863633396652,0.0,233.10000610351562,11,215,0,0,2,56,0.604
120001,2016,19.93419969367773,0.0,390.1000061035156,12,216,,,,,0.604
120001,2017,17.389300407036956,0.0,350.3999938964844,20,256,0,1,2,61,0.604
120001,2018,20.30935352678927,0.0,611.7000122070312,12,210,0,0,2,58,0.604
120001,2019,18.09423871697099,0.0,191.8000030517578,14,249,,,,,0.604
120005,2012,12.079329214301687,0.0,360.29998779296875,7,182,0,0,4,34,0.588
120005,2013,11.161168396309069,0.0,187.5,9,211,0,0,2,30,0.588
120005,2014,12.074107112142944,0.0,352.29998779296875,12,192,0,0,4,33,0.588
120005,2015,14.5348868997968,0.0,294.6000061035156,10,235,0,0,7,31,0.588
120005,2016,17.88720930512439,0.0,460.6000061035156,10,189,0,0,8,53,0.588
120005,2017,16.707260233214864,0.0,512.2999877929688,13,225,0,0,2,29,0.588
120005,2018,37.357123528359686,0.0,4015.60009765625,17,250,0,0,4,44,0.588
120005,2019,17.187945174752443,0.0,167.3000030517578,10,258,0,0,5,41,0.588
120010,2012,11.556810412527884,0.0,160.39999389648438,19,489,0,0,10,96,0.614
120010,2013,13.000755554929908,0.0,502.20001220703125,32,522,0,0,14,97,0.614
120010,2014,11.968449930038267,0.0,182.39999389648438,35,530,0,1,7,102,0.614
120010,2015,15.937191776375045,0.0,544.2000122070312,36,526,0,1,13,115,0.614
120010,2016,18.40663023124451,0.0,835.5999755859375,30,475,0,0,14,121,0.614
120010,2017,17.269499644810733,0.0,438.70001220703125,35,566,0,0,10,127,0.614
120010,2018,24.533196107135634,0.0,1187.0,22,534,0,1,7,133,0.614
120010,2019,15.326164384819057,0.0,110.0999984741211,21,532,0,0,9,148,0.614
120013,2012,13.666461319154578,0.0,346.20001220703125,14,196,0,0,3,31,0.589
120013,2013,12.317328772505057,0.0,199.6999969482422,13,194,0,0,1,43,0.589
120013,2014,12.822839519619656,0.0,163.5,17,236,0,0,1,41,0.589
120013,2015,17.115479424927535,0.0,342.6000061035156,11,242,0,0,2,44,0.589
120013,2016,24.066484293185695,0.0,650.7999877929688,19,248,0,0,1,52,0.589
120013,2017,19.41905416217342,0.0,571.7000122070312,27,303,0,0,2,40,0.589
120013,2018,23.59821921599238,0.0,800.5999755859375,26,294,0,0,1,48,0.589
120013,2019,17.748971140311088,0.0,256.29998779296875,17,318,0,0,4,42,0.589
120017,2012,13.365571544135294,0.0,186.39999389648438,18,195,0,0,5,34,0.575
120017,2013,11.66154899557949,0.0,189.0,10,188,0,0,1,31,0.575
120017,2014,11.376938919509284,0.0,95.5,11,230,0,0,6,37,0.575
120017,2015,15.93050033852938,0.0,315.70001220703125,12,219,0,0,2,53,0.575
120017,2016,18.08220398408207,0.0,235.5,16,190,0,1,4,40,0.575
120017,2017,15.49897119686498,0.0,193.39999389648438,13,236,0,0,4,34,0.575
120017,2018,18.755906641094402,0.0,644.2000122070312,19,215,0,0,4,58,0.575
120017,2019,16.18273975672583,0.0,210.89999389648438,13,211,,,,,0.575
120020,2012,10.914999990563278,0.0,162.0,123,1706,0,0,26,346,0.664
120020,2013,10.181542693039521,0.0,137.39999389648438,114,1757,0,3,26,314,0.664
120020,2014,11.413433866908568,0.0,252.1999969482422,157,1786,0,1,21,357,0.664
120020,2015,10.914697807057054,0.0,199.10000610351562,121,1785,1,2,17,373,0.664
120020,2016,14.238150707469003,0.0,169.3000030517578,110,1607,0,0,16,365,0.664
120020,2017,14.636438368271067,0.0,270.20001220703125,108,1646,0,1,18,426,0.664
120020,2018,24.635939648816944,0.0,871.4000244140625,104,1713,1,0,27,422,0.664
120020,2019,14.070781878074337,0.0,126.0,115,1769,0,0,31,426,0.664
120025,2012,11.556810412527884,0.0,160.39999389648438,20,275,0,1,8,68,0.653
120025,2013,13.000755554929908,0.0,502.20001220703125,14,268,0,0,3,59,0.653
120025,2014,11.968449930038267,0.0,182.39999389648438,11,255,1,0,1,54,0.653
120025,2015,15.937191776375045,0.0,544.2000122070312,11,276,0,0,2,65,0.653
120025,2016,18.40663023124451,0.0,835.5999755859375,24,263,0,0,6,72,0.653
120025,2017,17.269499644810733,0.0,438.70001220703125,15,289,0,0,3,70,0.653
120025,2018,24.533196107135634,0.0,1187.0,18,270,0,0,7,76,0.653
120025,2019,15.326164384819057,0.0,110.0999984741211,16,307,0,0,4,86,0.653
120030,2012,12.593004126633186,0.0,300.3999938964844,47,881,2,0,15,113,0.539
120030,2013,11.483620094641767,0.0,527.4000244140625,32,777,0,1,29,145,0.539
120030,2014,10.579794530458239,0.0,118.30000305175781,39,814,1,1,17,124,0.539
120030,2015,12.681125617622511,0.0,189.39999389648438,46,754,2,1,23,150,0.539
120030,2016,24.252465703552716,0.0,1687.5999755859375,48,818,1,0,18,137,0.539
120030,2017,18.539657536592998,0.0,552.7999877929688,37,814,1,0,12,140,0.539
120030,2018,21.54424673302533,0.0,1230.0,56,826,1,0,30,159,0.539
120030,2019,15.65287670005266,0.0,119.19999694824219,44,864,1,0,30,166,0.539
120032,2012,10.166071427146813,0.0,133.3000030517578,26,263,0,0,12,36,0.469
120032,2013,9.344528551214085,0.0,116.5999984741211,35,262,0,0,5,15,0.469
120032,2014,10.169135801422579,0.0,123.69999694824219,26,280,0,0,6,15,0.469
120032,2015,10.724604814404884,0.0,90.19999694824219,21,270,1,1,2,14,0.469
120032,2016,12.49212328558405,0.0,168.39999389648438,18,252,0,0,3,21,0.469
120032,2017,11.80363013734148,0.0,106.5999984741211,21,257,0,0,6,12,0.469
120032,2018,18.078630153518425,0.0,754.9000244140625,22,268,0,0,4,16,0.469
120032,2019,12.770644726106497,0.0,59.5,17,211,0,0,2,20,0.469
120033,2012,10.872995211724307,0.0,200.6999969482422,17,370,0,0,5,45,0.625
120033,2013,10.152410458188411,0.0,135.5,32,393,0,0,2,56,0.625
120033,2014,11.31713502607969,0.0,178.0,18,406,1,0,4,64,0.625
120033,2015,10.931318670526597,0.0,184.6999969482422,23,376,0,0,9,75,0.625
120033,2016,14.051780829328584,0.0,160.8000030517578,20,321,0,0,2,73,0.625
120033,2017,14.198835643319642,0.0,198.10000610351562,10,349,0,0,3,78,0.625
120033,2018,27.16104257284614,0.0,1064.300048828125,22,361,0,0,9,72,0.625
120033,2019,14.453086425451913,0.0,233.8000030517578,30,338,0,0,9,87,0.625
120034,2012,11.913461544730056,0.0,209.5,26,253,1,0,4,29,0.551
120034,2013,10.343711332633733,0.0,111.5999984741211,23,223,0,0,4,33,0.551
120034,2014,12.100068600958185,0.0,411.79998779296875,21,240,0,0,9,45,0.551
120034,2015,14.408161870823516,0.0,179.39999389648438,26,259,0,0,8,39,0.551
120034,2016,21.336183318666983,0.0,997.2999877929688,19,228,0,0,6,40,0.551
120034,2017,14.787054762264637,0.0,211.39999389648438,17,253,0,0,7,50,0.551
120034,2018,23.25397262067011,0.0,1028.800048828125,15,247,0,0,2,34,0.551
120034,2019,16.086831287142346,0.0,126.0999984741211,10,226,0,0,10,53,0.551
120035,2012,10.168219190626724,0.0,125.19999694824219,22,467,0,1,6,29,0.501
120035,2013,9.308419610618557,0.0,133.8000030517578,21,476,0,1,4,29,0.501
120035,2014,10.1249485923931,0.0,171.1999969482422,28,447,1,0,13,44,0.501
120035,2015,10.353703716154042,0.0,109.0,33,439,0,0,7,29,0.501
120035,2016,12.171731687307073,0.0,99.4000015258789,17,342,0,1,5,40,0.501
120035,2017,11.487808226911376,0.0,121.69999694824219,30,386,0,1,10,32,0.501
120035,2018,26.062277108441084,0.0,1724.800048828125,37,395,0,0,8,35,0.501
120035,2019,14.200137175312994,0.0,183.89999389648438,36,438,0,0,9,43,0.501
120038,2012,13.100273978403987,0.0,184.39999389648438,17,347,0,0,2,68,0.622
120038,2013,11.595479447955954,0.0,191.39999389648438,27,326,0,0,6,68,0.622
120038,2014,12.270027415190704,0.0,99.5999984741211,25,317,0,0,2,69,0.622
120038,2015,16.41720356562413,0.0,194.89999389648438,20,348,0,0,8,73,0.622
120038,2016,18.33064294043322,0.0,291.8999938964844,27,335,0,0,2,84,0.622
120038,2017,16.249314086785123,0.0,212.3000030517578,18,302,0,0,3,73,0.622
120038,2018,17.4664374058336,0.0,244.89999389648438,19,302,1,0,4,93,0.622
120038,2019,17.747873766462742,0.0,312.29998779296875,21,316,0,0,2,71,0.622
120039,2012,11.234452058318746,0.0,292.5,15,329,0,0,6,30,0.532
120039,2013,10.116908224334258,0.0,216.10000610351562,16,285,0,0,7,25,0.532
120039,2014,11.609807930201987,0.0,270.5,13,241,0,0,1,21,0.532
120039,2015,11.115247261802574,0.0,229.10000610351562,14,259,0,0,4,22,0.532
120039,2016,14.16079507839647,0.0,178.8000030517578,16,228,0,0,2,24,0.532
120039,2017,14.962191802538829,0.0,281.0,19,280,0,0,4,21,0.532
120039,2018,32.184088049816744,0.0,2981.10009765625,16,252,0,1,6,31,0.532
120039,2019,14.192191797158081,0.0,151.8000030517578,13,260,0,1,5,29,0.532
120040,2012,13.66176471948909,0.0,320.8999938964844,520,6423,1,1,77,1682,0.727
120040,2013,12.477328772684686,0.0,204.5,536,7002,1,0,94,1689,0.727
120040,2014,12.75294925131425,0.0,159.6999969482422,512,6859,0,1,106,1815,0.727
120040,2015,17.215821897549784,0.0,290.29998779296875,564,6836,0,1,100,1731,0.727
120040,2016,23.426265460302705,0.0,537.4000244140625,520,6520,0,0,85,1918,0.727
120040,2017,18.842524004714317,0.0,452.8999938964844,439,6364,1,2,71,1972,0.727
120040,2018,22.80082191241114,0.0,812.0999755859375,467,6362,0,3,90,2094,0.727
120040,2019,17.803154991886007,0.0,305.79998779296875,441,6223,1,1,68,1953,0.727
120042,2012,11.08664384017354,0.0,205.8000030517578,23,385,0,0,5,30,0.567
120042,2013,10.20550964493048,0.0,159.10000610351562,24,359,0,0,2,32,0.567
120042,2014,11.518574372868452,0.0,295.0,25,388,0,0,8,54,0.567
120042,2015,10.947870873482795,0.0,217.1999969482422,20,388,0,0,6,33,0.567
120042,2016,14.529383591700293,0.0,189.10000610351562,18,297,0,0,10,39,0.567
120042,2017,15.191164395682616,0.0,281.8999938964844,19,337,1,0,6,46,0.567
120042,2018,28.286008303343678,0.0,1990.0999755859375,22,371,0,0,5,43,0.567
120042,2019,14.359396439285844,0.0,163.3000030517578,28,330,0,1,13,64,0.567
120043,2012,10.722876711802124,0.0,201.89999389648438,7,207,0,0,11,22,0.517
120043,2013,9.754676766309277,0.0,160.1999969482422,10,217,0,0,12,26,0.517
120043,2014,10.125377226416507,0.0,75.0999984741211,8,179,0,0,10,19,0.517
120043,2015,11.257280212540467,0.0,132.8000030517578,12,146,0,0,11,26,0.517
120043,2016,13.89465752709912,0.0,173.89999389648438,4,95,0,0,5,22,0.517
120043,2017,12.526575341693139,0.0,121.0999984741211,18,198,0,0,5,22,0.517
120043,2018,17.13780816250468,0.0,660.0999755859375,15,200,0,0,9,20,0.517
120043,2019,13.634430714564804,0.0,72.0999984741211,23,183,0,0,7,25,0.517
120045,2012,13.429274973659567,0.0,226.0,32,386,0,0,9,88,0.64
120045,2013,12.573767143135814,0.0,285.20001220703125,36,417,0,0,6,94,0.64
120045,2014,12.584087773007743,0.0,157.1999969482422,34,447,0,0,9,101,0.64
120045,2015,16.833424674821636,0.0,254.5,35,429,0,0,6,110,0.64
120045,2016,22.085157279964797,0.0,471.8999938964844,22,393,0,0,2,99,0.64
120045,2017,17.611796990747273,0.0,240.10000610351562,30,391,0,0,5,108,0.64
120045,2018,22.196561151738837,0.0,632.7999877929688,43,465,0,0,5,115,0.64
120045,2019,17.744109584585036,0.0,306.1000061035156,25,415,0,0,4,144,0.64
120050,2012,12.026045242591293,0.0,200.39999389648438,60,921,0,0,17,163,0.603
120050,2013,11.177831154707858,0.0,168.1999969482422,68,880,0,1,20,192,0.603
120050,2014,11.85528121573342,0.0,206.8000030517578,42,804,0,1,13,158,0.603
120050,2015,14.754595355195887,0.0,287.6000061035156,41,829,0,0,8,170,0.603
120050,2016,17.89521205509349,0.0,635.5,48,739,2,0,14,152,0.603
120050,2017,15.149348850070286,0.0,240.39999389648438,45,763,0,0,11,157,0.603
120050,2018,24.894383478215705,0.0,1068.5999755859375,45,784,0,0,11,203,0.603
120050,2019,17.195061730739592,0.0,150.10000610351562,40,748,1,1,8,197,0.603
120060,2012,12.97729766891122,0.0,341.70001220703125,48,1149,0,0,28,146,0.539
120060,2013,10.978871307421043,0.0,295.1000061035156,43,1122,0,1,22,156,0.539
120060,2014,11.369520561800224,0.0,206.60000610351562,40,1216,1,2,23,138,0.539
120060,2015,11.910844207316249,0.0,126.0,41,1140,2,0,33,169,0.539
120060,2016,19.886438367582144,0.0,875.5,43,1054,0,0,22,181,0.539
120060,2017,16.98732876458703,0.0,323.20001220703125,58,1105,0,0,26,157,0.539
120060,2018,21.882054695119596,0.0,1113.5999755859375,57,1180,1,0,17,186,0.539
120060,2019,14.94540465464726,0.0,126.69999694824219,63,1121,0,1,24,204,0.539
120070,2012,12.403630122516866,0.0,235.3000030517578,14,304,0,0,4,84,0.599
120070,2013,12.794230794851352,0.0,308.20001220703125,14,281,0,0,4,69,0.599
120070,2014,12.250652015326812,0.0,146.39999389648438,15,295,0,0,2,74,0.599
120070,2015,16.463904128019532,0.0,437.79998779296875,16,314,0,0,4,68,0.599
120070,2016,19.382911780147584,0.0,544.0999755859375,22,324,0,0,6,89,0.599
120070,2017,17.773132286603275,0.0,359.79998779296875,20,298,0,0,1,89,0.599
120070,2018,27.19794230519785,0.0,1770.0999755859375,18,323,0,0,4,73,0.599
120070,2019,16.125102898047214,0.0,125.0,15,287,0,0,4,98,0.599
120080,2012,15.004377532047098,0.0,553.9000244140625,25,336,0,0,6,62,0.576
120080,2013,13.327827263855827,0.0,274.8999938964844,23,352,0,0,5,69,0.576
120080,2014,13.787851747567718,0.0,227.5,26,361,0,0,11,68,0.576
120080,2015,19.214050707499855,0.0,398.79998779296875,23,354,0,1,4,67,0.576
120080,2016,29.51041090199596,0.0,979.5999755859375,22,352,0,0,3,85,0.576
120080,2017,21.910493831606313,0.0,988.0999755859375,35,421,0,0,4,85,0.576
120080,2018,24.909628670216836,0.0,1075.300048828125,28,385,0,0,7,73,0.576
120080,2019,19.83676269492045,0.0,322.20001220703125,14,371,0,0,3,85,0.576
130002,2012,14.7673497446431,0.0,162.0,23,319,0,0,5,25,0.527
130002,2013,14.450000000885076,0.0,202.5,12,336,1,2,4,35,0.527
130002,2014,15.224794535328673,0.0,143.39999389648438,14,299,0,0,5,38,0.527
130002,2015,20.899794524127287,0.0,495.3999938964844,15,339,0,1,4,36,0.527
130002,2016,19.400889180396796,0.0,257.0,19,319,0,0,9,42,0.527
130002,2017,18.135116628030076,0.0,244.3000030517578,19,399,0,0,9,42,0.527
130002,2018,20.71673521951393,0.0,914.2999877929688,22,338,0,0,14,52,0.527
130002,2019,15.553360790259553,0.0,162.0,26,416,0,0,7,52,0.527
130006,2012,11.598565567208485,0.0,112.30000305175781,12,240,1,0,4,24,0.56
130006,2013,10.16744345386217,0.0,53.70000076293945,12,259,0,0,7,28,0.56
130006,2014,11.279629637874326,0.0,49.400001525878906,9,260,0,0,12,41,0.56
130006,2015,13.64290610333168,0.0,50.70000076293945,9,213,0,0,9,36,0.56
130006,2016,14.30082360874956,0.0,98.80000305175781,11,280,0,0,4,28,0.56
130006,2017,11.961164369449428,0.0,88.19999694824219,13,265,0,0,5,42,0.56
130006,2018,11.128610725672159,0.0,45.099998474121094,8,245,0,0,6,26,0.56
130006,2019,12.274383561384596,0.0,74.30000305175781,11,261,0,0,5,28,0.56
130008,2012,16.78135246535142,0.0,137.10000610351562,12,196,1,0,1,32,0.594
130008,2013,13.534383569550636,0.0,78.0999984741211,12,200,0,0,5,30,0.594
130008,2014,15.634246580496635,0.0,182.8000030517578,10,211,,,,,0.594
130008,2015,21.76753423928398,0.0,154.0,11,159,0,0,2,26,0.594
130008,2016,16.669220245202492,0.0,76.9000015258789,7,179,0,0,4,31,0.594
130008,2017,16.570753435933426,0.0,113.80000305175781,9,189,0,0,2,29,0.594
130008,2018,18.45706447540937,0.0,598.2000122070312,7,206,0,0,3,19,0.594
130008,2019,15.548767108072157,0.0,84.80000305175781,9,187,0,0,3,35,0.594
130010,2012,16.12172130032193,0.0,84.80000305175781,15,241,0,1,2,50,0.561
130010,2013,12.967602739028939,0.0,61.70000076293945,15,277,0,0,6,49,0.561
130010,2014,15.005479457887681,0.0,110.9000015258789,10,265,0,0,4,44,0.561
130010,2015,20.770410970720935,0.0,142.3000030517578,14,248,0,1,2,60,0.561
130010,2016,16.048495203949685,0.0,68.69999694824219,16,263,0,0,4,42,0.561
130010,2017,16.21835616262094,0.0,218.39999389648438,13,252,0,0,5,51,0.561
130010,2018,17.271153799401453,0.0,716.0999755859375,18,247,1,0,6,51,0.561
